SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,5:23:00 PM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,6:53:00 PM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,8:23:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,9:53:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,11:23:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,12:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,2:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,3:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,5:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,6:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,8:23:00 AM,6.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,9:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,11:23:00 AM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,12:53:00 PM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,2:23:00 PM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,3:53:00 PM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,5:23:00 PM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,6:53:00 PM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,8:23:00 PM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,9:53:00 PM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/4/13,11:23:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,12:53:00 AM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,2:23:00 AM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,3:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,5:23:00 AM,6.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,6:53:00 AM,6.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,8:23:00 AM,6.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,9:53:00 AM,6.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,11:23:00 AM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,12:53:00 PM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,2:23:00 PM,8.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,3:53:00 PM,8.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,5:23:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,6:53:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,8:23:00 PM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,9:53:00 PM,7.875,iButton
